Type                                  RC-5 Temperature  logger
User information                      URC-5 Data Logger
Number                                001
Recording interval                    00:02:00 HH:MM:SS
Startup delay                         0.0 H
Record Item Count                     32000
Maximum Temperature                   25.5 °C
Minimum Temperature                   17.5 °C
Average Temperature                   20.9 °C
Temperature Upper Limit               60.0 °C
Temperature Lower Limit               -30.0 °C
Maximum Humidity                      %RH
Minimum Humidity                      %RH
Average Humidity                      %RH
Humidity Upper Limit                  %RH
Humidity Upper Limit                  %RH
Start Time                            2016-03-12 12:21:30
End Time                              2016-04-25 23:59:30
Time Format                           yyyy-MM-dd HH:mm:ss
Temperature Unit                      °C
No.			Time		 Temperature°C     Humidity%RH 	
  668		2016-03-13 10:35:30		20.8		   
  669		2016-03-13 10:37:30		20.8		   
  670		2016-03-13 10:39:30		20.8		   
  671		2016-03-13 10:41:30		20.8		   
  672		2016-03-13 10:43:30		20.8		   
  673		2016-03-13 10:45:30		20.8		   
  674		2016-03-13 10:47:30		20.8		   
  675		2016-03-13 10:49:30		20.8		   
  676		2016-03-13 10:51:30		20.8		   
  677		2016-03-13 10:53:30		20.8		   
  678		2016-03-13 10:55:30		20.8		   
  679		2016-03-13 10:57:30		20.8		   
  680		2016-03-13 10:59:30		20.8		   
  681		2016-03-13 11:01:30		20.8		   
  682		2016-03-13 11:03:30		20.8		   
  683		2016-03-13 11:05:30		20.8		   
  684		2016-03-13 11:07:30		20.8		   
  685		2016-03-13 11:09:30		20.8		   
  686		2016-03-13 11:11:30		20.8		   
  687		2016-03-13 11:13:30		20.8		   
  688		2016-03-13 11:15:30		20.8		   
  689		2016-03-13 11:17:30		20.8		   
  690		2016-03-13 11:19:30		20.8		   
  691		2016-03-13 11:21:30		20.8		   
  692		2016-03-13 11:23:30		20.8		   
  693		2016-03-13 11:25:30		20.8		   
  694		2016-03-13 11:27:30		20.8		   
  695		2016-03-13 11:29:30		20.8		   
  696		2016-03-13 11:31:30		20.8		   
  697		2016-03-13 11:33:30		20.8		   
  698		2016-03-13 11:35:30		20.8		   
  699		2016-03-13 11:37:30		20.8		   
  700		2016-03-13 11:39:30		20.8		   
  701		2016-03-13 11:41:30		20.8		   
  702		2016-03-13 11:43:30		20.8		   
  703		2016-03-13 11:45:30		20.8		   
  704		2016-03-13 11:47:30		20.8		   
  705		2016-03-13 11:49:30		20.8		   
  706		2016-03-13 11:51:30		20.8		   
  707		2016-03-13 11:53:30		20.8		   
  708		2016-03-13 11:55:30		20.9		   
  709		2016-03-13 11:57:30		20.9		   
  710		2016-03-13 11:59:30		20.9		   
  711		2016-03-13 12:01:30		20.9		   
  712		2016-03-13 12:03:30		20.9		   
  713		2016-03-13 12:05:30		20.9		   
  714		2016-03-13 12:07:30		20.9		   
  715		2016-03-13 12:09:30		20.9		   
  716		2016-03-13 12:11:30		20.9		   
  717		2016-03-13 12:13:30		20.9		   
  718		2016-03-13 12:15:30		20.9		   
  719		2016-03-13 12:17:30		20.9		   
  720		2016-03-13 12:19:30		20.9		   
  721		2016-03-13 12:21:30		20.9		   
  722		2016-03-13 12:23:30		20.9		   
  723		2016-03-13 12:25:30		20.9		   
  724		2016-03-13 12:27:30		20.9		   
  725		2016-03-13 12:29:30		20.9		   
  726		2016-03-13 12:31:30		20.9		   
  727		2016-03-13 12:33:30		20.9		   
  728		2016-03-13 12:35:30		20.9		   
  729		2016-03-13 12:37:30		20.9		   
  730		2016-03-13 12:39:30		20.9		   
  731		2016-03-13 12:41:30		20.9		   
  732		2016-03-13 12:43:30		20.9		   
  733		2016-03-13 12:45:30		20.9		   
  734		2016-03-13 12:47:30		20.9		   
  735		2016-03-13 12:49:30		20.9		   
  736		2016-03-13 12:51:30		20.9		   
  737		2016-03-13 12:53:30		20.9		   
  738		2016-03-13 12:55:30		20.9		   
  739		2016-03-13 12:57:30		20.9		   
  740		2016-03-13 12:59:30		20.9		   
  741		2016-03-13 13:01:30		20.9		   
  742		2016-03-13 13:03:30		20.9		   
  743		2016-03-13 13:05:30		20.9		   
  744		2016-03-13 13:07:30		20.9		   
  745		2016-03-13 13:09:30		20.9		   
  746		2016-03-13 13:11:30		20.9		   
  747		2016-03-13 13:13:30		20.9		   
  748		2016-03-13 13:15:30		20.9		   
  749		2016-03-13 13:17:30		20.9		   
  750		2016-03-13 13:19:30		21.0		   
  751		2016-03-13 13:21:30		21.0		   
  752		2016-03-13 13:23:30		21.0		   
  753		2016-03-13 13:25:30		21.0		   
  754		2016-03-13 13:27:30		21.0		   
  755		2016-03-13 13:29:30		21.0		   
  756		2016-03-13 13:31:30		21.0		   
  757		2016-03-13 13:33:30		21.0		   
  758		2016-03-13 13:35:30		21.0		   
  759		2016-03-13 13:37:30		21.0		   
  760		2016-03-13 13:39:30		21.1		   
  761		2016-03-13 13:41:30		21.1		   
  762		2016-03-13 13:43:30		21.1		   
  763		2016-03-13 13:45:30		21.1		   
  764		2016-03-13 13:47:30		21.1		   
  765		2016-03-13 13:49:30		21.1		   
  766		2016-03-13 13:51:30		21.1		   
  767		2016-03-13 13:53:30		21.1		   
  768		2016-03-13 13:55:30		21.1		   
  769		2016-03-13 13:57:30		21.1		   
  770		2016-03-13 13:59:30		21.1		   
  771		2016-03-13 14:01:30		21.1		   
  772		2016-03-13 14:03:30		21.1		   
  773		2016-03-13 14:05:30		21.1		   
  774		2016-03-13 14:07:30		21.1		   
  775		2016-03-13 14:09:30		21.1		   
  776		2016-03-13 14:11:30		21.1		   
  777		2016-03-13 14:13:30		21.1		   
  778		2016-03-13 14:15:30		21.1		   
  779		2016-03-13 14:17:30		21.1		   
  780		2016-03-13 14:19:30		21.1		   
  781		2016-03-13 14:21:30		21.1		   
  782		2016-03-13 14:23:30		21.1		   
  783		2016-03-13 14:25:30		21.1		   
  784		2016-03-13 14:27:30		21.1		   
  785		2016-03-13 14:29:30		21.1		   
  786		2016-03-13 14:31:30		21.1		   
  787		2016-03-13 14:33:30		21.1		   
  788		2016-03-13 14:35:30		21.1		   
  789		2016-03-13 14:37:30		21.1		   
  790		2016-03-13 14:39:30		21.1		   
  791		2016-03-13 14:41:30		21.1		   
  792		2016-03-13 14:43:30		21.1		   
  793		2016-03-13 14:45:30		21.1		   
  794		2016-03-13 14:47:30		21.1		   
  795		2016-03-13 14:49:30		21.1		   
  796		2016-03-13 14:51:30		21.1		   
  797		2016-03-13 14:53:30		21.1		   
  798		2016-03-13 14:55:30		21.1		   
  799		2016-03-13 14:57:30		21.1		   
  800		2016-03-13 14:59:30		21.1		   
  801		2016-03-13 15:01:30		21.1		   
  802		2016-03-13 15:03:30		21.1		   
  803		2016-03-13 15:05:30		21.1		   
  804		2016-03-13 15:07:30		21.1		   
  805		2016-03-13 15:09:30		21.1		   
  806		2016-03-13 15:11:30		21.1		   
  807		2016-03-13 15:13:30		21.1		   
  808		2016-03-13 15:15:30		21.1		   
  809		2016-03-13 15:17:30		21.1		   
  810		2016-03-13 15:19:30		21.1		   
  811		2016-03-13 15:21:30		21.1		   
  812		2016-03-13 15:23:30		21.1		   
  813		2016-03-13 15:25:30		21.1		   
  814		2016-03-13 15:27:30		21.1		   
  815		2016-03-13 15:29:30		21.1		   
  816		2016-03-13 15:31:30		21.1		   
  817		2016-03-13 15:33:30		21.1		   
  818		2016-03-13 15:35:30		21.1		   
  819		2016-03-13 15:37:30		21.1		   
  820		2016-03-13 15:39:30		21.1		   
  821		2016-03-13 15:41:30		21.1		   
  822		2016-03-13 15:43:30		21.1		   
  823		2016-03-13 15:45:30		21.1		   
  824		2016-03-13 15:47:30		21.1		   
  825		2016-03-13 15:49:30		21.1		   
  826		2016-03-13 15:51:30		21.1		   
  827		2016-03-13 15:53:30		21.1		   
  828		2016-03-13 15:55:30		21.1		   
  829		2016-03-13 15:57:30		21.1		   
  830		2016-03-13 15:59:30		21.1		   
  831		2016-03-13 16:01:30		21.1		   
  832		2016-03-13 16:03:30		21.1		   
  833		2016-03-13 16:05:30		21.1		   
  834		2016-03-13 16:07:30		21.1		   
  835		2016-03-13 16:09:30		21.1		   
  836		2016-03-13 16:11:30		21.1		   
  837		2016-03-13 16:13:30		21.1		   
  838		2016-03-13 16:15:30		21.1		   
  839		2016-03-13 16:17:30		21.1		   
  840		2016-03-13 16:19:30		21.1		   
  841		2016-03-13 16:21:30		21.1		   
  842		2016-03-13 16:23:30		21.1		   
  843		2016-03-13 16:25:30		21.1		   
  844		2016-03-13 16:27:30		21.1		   
  845		2016-03-13 16:29:30		21.1		   
  846		2016-03-13 16:31:30		21.1		   
  847		2016-03-13 16:33:30		21.1		   
  848		2016-03-13 16:35:30		21.1		   
  849		2016-03-13 16:37:30		21.1		   
  850		2016-03-13 16:39:30		21.1		   
  851		2016-03-13 16:41:30		21.1		   
  852		2016-03-13 16:43:30		21.1		   
  853		2016-03-13 16:45:30		21.1		   
  854		2016-03-13 16:47:30		21.1		   
  855		2016-03-13 16:49:30		21.1		   
  856		2016-03-13 16:51:30		21.1		   
  857		2016-03-13 16:53:30		21.1		   
  858		2016-03-13 16:55:30		21.1		   
  859		2016-03-13 16:57:30		21.1		   
  860		2016-03-13 16:59:30		21.1		   
  861		2016-03-13 17:01:30		21.1		   
  862		2016-03-13 17:03:30		21.1		   
  863		2016-03-13 17:05:30		21.1		   
  864		2016-03-13 17:07:30		21.1		   
  865		2016-03-13 17:09:30		21.1		   
  866		2016-03-13 17:11:30		21.1		   
  867		2016-03-13 17:13:30		21.1		   
  868		2016-03-13 17:15:30		21.1		   
  869		2016-03-13 17:17:30		21.1		   
  870		2016-03-13 17:19:30		21.1		   
  871		2016-03-13 17:21:30		21.2		   
  872		2016-03-13 17:23:30		21.2		   
  873		2016-03-13 17:25:30		21.2		   
  874		2016-03-13 17:27:30		21.2		   
  875		2016-03-13 17:29:30		21.2		   
  876		2016-03-13 17:31:30		21.2		   
  877		2016-03-13 17:33:30		21.2		   
  878		2016-03-13 17:35:30		21.2		   
  879		2016-03-13 17:37:30		21.2		   
  880		2016-03-13 17:39:30		21.2		   
  881		2016-03-13 17:41:30		21.2		   
  882		2016-03-13 17:43:30		21.2		   
  883		2016-03-13 17:45:30		21.2		   
  884		2016-03-13 17:47:30		21.2		   
  885		2016-03-13 17:49:30		21.2		   
  886		2016-03-13 17:51:30		21.2		   
  887		2016-03-13 17:53:30		21.2		   
  888		2016-03-13 17:55:30		21.2		   
  889		2016-03-13 17:57:30		21.2		   
  890		2016-03-13 17:59:30		21.2		   
  891		2016-03-13 18:01:30		21.2		   
  892		2016-03-13 18:03:30		21.2		   
  893		2016-03-13 18:05:30		21.2		   
  894		2016-03-13 18:07:30		21.2		   
  895		2016-03-13 18:09:30		21.2		   
  896		2016-03-13 18:11:30		21.2		   
  897		2016-03-13 18:13:30		21.2		   
  898		2016-03-13 18:15:30		21.2		   
  899		2016-03-13 18:17:30		21.2		   
  900		2016-03-13 18:19:30		21.2		   
  901		2016-03-13 18:21:30		21.2		   
  902		2016-03-13 18:23:30		21.2		   
  903		2016-03-13 18:25:30		21.2		   
  904		2016-03-13 18:27:30		21.2		   
  905		2016-03-13 18:29:30		21.2		   
  906		2016-03-13 18:31:30		21.2		   
  907		2016-03-13 18:33:30		21.2		   
  908		2016-03-13 18:35:30		21.2		   
  909		2016-03-13 18:37:30		21.2		   
  910		2016-03-13 18:39:30		21.2		   
  911		2016-03-13 18:41:30		21.1		   
  912		2016-03-13 18:43:30		21.1		   
  913		2016-03-13 18:45:30		21.1		   
  914		2016-03-13 18:47:30		21.1		   
  915		2016-03-13 18:49:30		21.1		   
  916		2016-03-13 18:51:30		21.1		   
  917		2016-03-13 18:53:30		21.1		   
  918		2016-03-13 18:55:30		21.1		   
  919		2016-03-13 18:57:30		21.1		   
  920		2016-03-13 18:59:30		21.1		   
  921		2016-03-13 19:01:30		21.1		   
  922		2016-03-13 19:03:30		21.1		   
  923		2016-03-13 19:05:30		21.1		   
  924		2016-03-13 19:07:30		21.1		   
  925		2016-03-13 19:09:30		21.1		   
  926		2016-03-13 19:11:30		21.1		   
  927		2016-03-13 19:13:30		21.1		   
  928		2016-03-13 19:15:30		21.1		   
  929		2016-03-13 19:17:30		21.1		   
  930		2016-03-13 19:19:30		21.1		   
  931		2016-03-13 19:21:30		21.1		   
  932		2016-03-13 19:23:30		21.1		   
  933		2016-03-13 19:25:30		21.1		   
  934		2016-03-13 19:27:30		21.1		   
  935		2016-03-13 19:29:30		21.1		   
  936		2016-03-13 19:31:30		21.1		   
  937		2016-03-13 19:33:30		21.1		   
  938		2016-03-13 19:35:30		21.1		   
  939		2016-03-13 19:37:30		21.1		   
  940		2016-03-13 19:39:30		21.1		   
  941		2016-03-13 19:41:30		21.1		   
  942		2016-03-13 19:43:30		21.1		   
  943		2016-03-13 19:45:30		21.1		   
  944		2016-03-13 19:47:30		21.1		   
  945		2016-03-13 19:49:30		21.1		   
  946		2016-03-13 19:51:30		21.1		   
  947		2016-03-13 19:53:30		21.1		   
  948		2016-03-13 19:55:30		21.1		   
  949		2016-03-13 19:57:30		21.1		   
  950		2016-03-13 19:59:30		21.1		   
  951		2016-03-13 20:01:30		21.1		   
  952		2016-03-13 20:03:30		21.1		   
  953		2016-03-13 20:05:30		21.1		   
  954		2016-03-13 20:07:30		21.1		   
  955		2016-03-13 20:09:30		21.1		   
  956		2016-03-13 20:11:30		21.1		   
  957		2016-03-13 20:13:30		21.1		   
  958		2016-03-13 20:15:30		21.1		   
  959		2016-03-13 20:17:30		21.1		   
  960		2016-03-13 20:19:30		21.1		   
  961		2016-03-13 20:21:30		21.0		   
  962		2016-03-13 20:23:30		21.0		   
  963		2016-03-13 20:25:30		21.0		   
  964		2016-03-13 20:27:30		21.0		   
  965		2016-03-13 20:29:30		21.0		   
  966		2016-03-13 20:31:30		21.0		   
  967		2016-03-13 20:33:30		21.0		   
  968		2016-03-13 20:35:30		21.0		   
  969		2016-03-13 20:37:30		21.0		   
  970		2016-03-13 20:39:30		21.0		   
  971		2016-03-13 20:41:30		21.0		   
  972		2016-03-13 20:43:30		21.0		   
  973		2016-03-13 20:45:30		21.0		   
  974		2016-03-13 20:47:30		21.0		   
  975		2016-03-13 20:49:30		21.0		   
  976		2016-03-13 20:51:30		21.0		   
  977		2016-03-13 20:53:30		21.0		   
  978		2016-03-13 20:55:30		21.0		   
  979		2016-03-13 20:57:30		21.0		   
  980		2016-03-13 20:59:30		21.0		   
  981		2016-03-13 21:01:30		21.0		   
  982		2016-03-13 21:03:30		21.0		   
  983		2016-03-13 21:05:30		21.0		   
  984		2016-03-13 21:07:30		21.0		   
  985		2016-03-13 21:09:30		21.0		   
  986		2016-03-13 21:11:30		21.0		   
  987		2016-03-13 21:13:30		21.0		   
  988		2016-03-13 21:15:30		21.0		   
  989		2016-03-13 21:17:30		21.0		   
  990		2016-03-13 21:19:30		21.0		   
  991		2016-03-13 21:21:30		21.0		   
  992		2016-03-13 21:23:30		21.0		   
  993		2016-03-13 21:25:30		21.0		   
  994		2016-03-13 21:27:30		21.0		   
  995		2016-03-13 21:29:30		21.0		   
  996		2016-03-13 21:31:30		21.0		   
  997		2016-03-13 21:33:30		21.0		   
  998		2016-03-13 21:35:30		21.0		   
  999		2016-03-13 21:37:30		21.0		   
 1000		2016-03-13 21:39:30		21.0		   
 1001		2016-03-13 21:41:30		21.0		   
 1002		2016-03-13 21:43:30		21.0		   
 1003		2016-03-13 21:45:30		21.0		   
 1004		2016-03-13 21:47:30		21.0		   
 1005		2016-03-13 21:49:30		21.0		   
 1006		2016-03-13 21:51:30		21.0		   
 1007		2016-03-13 21:53:30		21.0		   
 1008		2016-03-13 21:55:30		21.0		   
 1009		2016-03-13 21:57:30		21.0		   
 1010		2016-03-13 21:59:30		20.9		   
 1011		2016-03-13 22:01:30		20.9		   
 1012		2016-03-13 22:03:30		20.9		   
 1013		2016-03-13 22:05:30		20.9		   
 1014		2016-03-13 22:07:30		20.9		   
 1015		2016-03-13 22:09:30		20.9		   
 1016		2016-03-13 22:11:30		20.9		   
 1017		2016-03-13 22:13:30		20.9		   
 1018		2016-03-13 22:15:30		20.9		   
 1019		2016-03-13 22:17:30		20.9		   
 1020		2016-03-13 22:19:30		20.9		   
 1021		2016-03-13 22:21:30		20.9		   
 1022		2016-03-13 22:23:30		20.9		   
 1023		2016-03-13 22:25:30		20.9		   
 1024		2016-03-13 22:27:30		20.9		   
 1025		2016-03-13 22:29:30		21.0		   
 1026		2016-03-13 22:31:30		21.0		   
 1027		2016-03-13 22:33:30		21.0		   
 1028		2016-03-13 22:35:30		21.0		   
 1029		2016-03-13 22:37:30		21.0		   
 1030		2016-03-13 22:39:30		21.0		   
 1031		2016-03-13 22:41:30		21.0		   
 1032		2016-03-13 22:43:30		21.0		   
 1033		2016-03-13 22:45:30		21.0		   
 1034		2016-03-13 22:47:30		21.0		   
 1035		2016-03-13 22:49:30		21.0		   
 1036		2016-03-13 22:51:30		21.0		   
 1037		2016-03-13 22:53:30		21.0		   
 1038		2016-03-13 22:55:30		21.0		   
 1039		2016-03-13 22:57:30		21.0		   
 1040		2016-03-13 22:59:30		21.0		   
 1041		2016-03-13 23:01:30		21.0		   
 1042		2016-03-13 23:03:30		21.0		   
 1043		2016-03-13 23:05:30		21.0		   
 1044		2016-03-13 23:07:30		21.0		   
 1045		2016-03-13 23:09:30		21.0		   
 1046		2016-03-13 23:11:30		21.0		   
 1047		2016-03-13 23:13:30		21.0		   
 1048		2016-03-13 23:15:30		21.0		   
 1049		2016-03-13 23:17:30		21.0		   
 1050		2016-03-13 23:19:30		21.0		   
 1051		2016-03-13 23:21:30		21.0		   
 1052		2016-03-13 23:23:30		21.0		   
 1053		2016-03-13 23:25:30		21.0		   
 1054		2016-03-13 23:27:30		21.0		   
 1055		2016-03-13 23:29:30		21.0		   
 1056		2016-03-13 23:31:30		20.9		   
 1057		2016-03-13 23:33:30		20.9		   
 1058		2016-03-13 23:35:30		20.9		   
 1059		2016-03-13 23:37:30		20.9		   
 1060		2016-03-13 23:39:30		20.9		   
 1061		2016-03-13 23:41:30		20.9		   
 1062		2016-03-13 23:43:30		20.9		   
 1063		2016-03-13 23:45:30		20.9		   
 1064		2016-03-13 23:47:30		20.9		   
 1065		2016-03-13 23:49:30		20.9		   
 1066		2016-03-13 23:51:30		20.9		   
 1067		2016-03-13 23:53:30		20.9		   
 1068		2016-03-13 23:55:30		20.9		   
 1069		2016-03-13 23:57:30		20.9		   
 1070		2016-03-13 23:59:30		20.9		   
 1071		2016-03-14 00:01:30		20.9		   
 1072		2016-03-14 00:03:30		20.9		   
 1073		2016-03-14 00:05:30		20.9		   
 1074		2016-03-14 00:07:30		20.9		   
 1075		2016-03-14 00:09:30		20.9		   
 1076		2016-03-14 00:11:30		20.9		   
 1077		2016-03-14 00:13:30		20.9		   
 1078		2016-03-14 00:15:30		20.9		   
 1079		2016-03-14 00:17:30		20.9		   
 1080		2016-03-14 00:19:30		20.8		   
 1081		2016-03-14 00:21:30		20.8		   
 1082		2016-03-14 00:23:30		20.8		   
 1083		2016-03-14 00:25:30		20.8		   
 1084		2016-03-14 00:27:30		20.8		   
 1085		2016-03-14 00:29:30		20.8		   
 1086		2016-03-14 00:31:30		20.8		   
 1087		2016-03-14 00:33:30		20.8		   
 1088		2016-03-14 00:35:30		20.8		   
 1089		2016-03-14 00:37:30		20.8		   
 1090		2016-03-14 00:39:30		20.8		   
 1091		2016-03-14 00:41:30		20.8		   
 1092		2016-03-14 00:43:30		20.8		   
 1093		2016-03-14 00:45:30		20.8		   
 1094		2016-03-14 00:47:30		20.7		   
 1095		2016-03-14 00:49:30		20.7		   
 1096		2016-03-14 00:51:30		20.7		   
 1097		2016-03-14 00:53:30		20.7		   
 1098		2016-03-14 00:55:30		20.7		   
 1099		2016-03-14 00:57:30		20.7		   
 1100		2016-03-14 00:59:30		20.7		   
 1101		2016-03-14 01:01:30		20.7		   
 1102		2016-03-14 01:03:30		20.7		   
 1103		2016-03-14 01:05:30		20.7		   
 1104		2016-03-14 01:07:30		20.6		   
 1105		2016-03-14 01:09:30		20.6		   
 1106		2016-03-14 01:11:30		20.6		   
 1107		2016-03-14 01:13:30		20.6		   
 1108		2016-03-14 01:15:30		20.6		   
 1109		2016-03-14 01:17:30		20.6		   
 1110		2016-03-14 01:19:30		20.6		   
 1111		2016-03-14 01:21:30		20.6		   
 1112		2016-03-14 01:23:30		20.5		   
 1113		2016-03-14 01:25:30		20.5		   
 1114		2016-03-14 01:27:30		20.5		   
 1115		2016-03-14 01:29:30		20.5		   
 1116		2016-03-14 01:31:30		20.5		   
 1117		2016-03-14 01:33:30		20.5		   
 1118		2016-03-14 01:35:30		20.5		   
 1119		2016-03-14 01:37:30		20.5		   
 1120		2016-03-14 01:39:30		20.5		   
 1121		2016-03-14 01:41:30		20.5		   
 1122		2016-03-14 01:43:30		20.5		   
 1123		2016-03-14 01:45:30		20.4		   
 1124		2016-03-14 01:47:30		20.4		   
 1125		2016-03-14 01:49:30		20.4		   
 1126		2016-03-14 01:51:30		20.4		   
 1127		2016-03-14 01:53:30		20.3		   
 1128		2016-03-14 01:55:30		20.3		   
 1129		2016-03-14 01:57:30		20.3		   
 1130		2016-03-14 01:59:30		20.4		   
 1131		2016-03-14 02:01:30		20.5		   
 1132		2016-03-14 02:03:30		20.5		   
 1133		2016-03-14 02:05:30		20.5		   
 1134		2016-03-14 02:07:30		20.5		   
 1135		2016-03-14 02:09:30		20.5		   
 1136		2016-03-14 02:11:30		20.5		   
 1137		2016-03-14 02:13:30		20.5		   
 1138		2016-03-14 02:15:30		20.5		   
 1139		2016-03-14 02:17:30		20.5		   
 1140		2016-03-14 02:19:30		20.5		   
 1141		2016-03-14 02:21:30		20.5		   
 1142		2016-03-14 02:23:30		20.5		   
 1143		2016-03-14 02:25:30		20.6		   
 1144		2016-03-14 02:27:30		20.6		   
 1145		2016-03-14 02:29:30		20.6		   
 1146		2016-03-14 02:31:30		20.6		   
 1147		2016-03-14 02:33:30		20.6		   
 1148		2016-03-14 02:35:30		20.6		   
 1149		2016-03-14 02:37:30		20.6		   
 1150		2016-03-14 02:39:30		20.6		   
 1151		2016-03-14 02:41:30		20.7		   
 1152		2016-03-14 02:43:30		20.7		   
 1153		2016-03-14 02:45:30		20.7		   
